City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
109,gadzhiyevo,69.2551,33.3362,6.08,80,98,7.72,RU,1696187422
110,sitangkai,4.6628,119.3928,28.86,77,100,7.76,PH,1696187422
111,vernon,50.2581,-119.2691,13.12,49,13,0.82,CA,1696187397
112,konsoy,40.4915,69.7025,14.98,31,49,1.77,TJ,1696187422
113,mogadishu,2.0371,45.3438,25.71,85,0,6.63,SO,1696187422
114,vulcan,45.3833,23.2667,12.37,79,90,2.62,RO,1696187422
115,benjamin constant,-4.3831,-70.0311,34.07,66,40,2.57,BR,1696187422
116,guerrero negro,27.9769,-114.0611,23.61,55,1,6.05,MX,1696187291
117,vorgashor,67.5833,63.95,8.35,98,100,6.44,RU,1696187423
118,talnakh,69.4865,88.3972,-12.58,92,21,2.53,RU,1696187423
119,mildura,-34.2,142.15,12.26,60,68,4.95,AU,1696187423
120,adamstown,-25.066,-130.1015,20.62,83,14,11.24,PN,1696187423
121,namibe,-15.1961,12.1522,18.93,82,0,1.1,AO,1696187423
122,watari,38.035,140.8511,19.32,76,0,2.76,JP,1696187423
123,stanley,54.868,-1.6985,14.33,88,40,1.03,GB,1696187423
124,ketchikan,55.3422,-131.6461,9.99,100,100,6.17,US,1696187423
125,adrar,20.5022,-10.0711,33.55,13,12,4.15,MR,1696187424
126,kone,-21.0595,164.8658,17.87,83,10,2.63,NC,1696187424
127,papatowai,-46.5619,169.4708,13.15,71,71,6.3,NZ,1696187424
128,aginskoye,51.1,114.53,6.93,59,66,1.37,RU,1696187424
129,villa madero,19.4,-101.2667,23.15,54,48,1.83,MX,1696187424
130,chibougamau,49.9168,-74.3659,18.96,43,7,2.81,CA,1696187245
131,de aar,-30.6497,24.0123,15.21,26,0,6.35,ZA,1696187424
132,daru,-9.0763,143.2092,24.86,89,100,6.55,PG,1696187424
133,betio village,1.358,172.9211,27.02,73,19,2.81,KI,1696187425
134,cloquet,46.7216,-92.4594,24.1,84,0,3.09,US,1696187425
135,hermanus,-34.4187,19.2345,12.91,79,0,4.64,ZA,1696187425
136,bandarbeyla,9.4942,50.8122,26.09,86,43,5.33,SO,1696187425
137,thompson,55.7435,-97.8558,4.45,87,100,2.0,CA,1696187425
138,port douglas,-16.4833,145.4667,22.61,78,57,4.12,AU,1696187425
139,estacion coahuila,32.1939,-115.0017,27.7,28,1,2.49,MX,1696187425
140,mamanguape,-6.8386,-35.1261,28.18,55,13,5.41,BR,1696187311
141,san andres,12.5847,-81.7006,31.01,74,20,2.06,CO,1696187204
142,tucuma,-0.1833,-50.05,32.44,57,100,6.53,BR,1696187426
143,nova sintra,14.8667,-24.7167,23.82,79,28,6.84,CV,1696187426
144,al lagowa,11.4,29.1333,28.45,54,76,2.55,SD,1696187426
145,berezovo,63.9381,65.0419,9.98,90,93,4.92,RU,1696187426
146,jian'ou,27.0469,118.3253,23.37,96,100,0.88,CN,1696187427
147,russkaya polyana,49.417,31.9201,13.72,64,100,3.35,UA,1696187427
148,qa'en,33.7265,59.1844,15.94,21,4,1.66,IR,1696187427
149,mollendo,-17.0231,-72.0147,19.8,76,46,3.62,PE,1696187427
150,port arthur,38.8,121.2667,13.12,57,11,4.02,CN,1696187427
151,susuman,62.7833,148.1667,-2.79,92,15,1.34,RU,1696187427
152,port alfred,-33.5906,26.891,13.99,80,49,6.39,ZA,1696187428
153,fuglafjordur,62.244,-6.814,11.26,87,41,8.73,FO,1696187428
154,krasnoshchekovo,51.6708,82.7289,5.38,93,0,2.0,RU,1696187428
155,klyuchi,52.2667,79.1667,6.56,87,0,2.11,RU,1696187428
156,gering,41.8258,-103.6605,30.37,31,0,9.26,US,1696187428
157,general mosconi,-23.1851,-62.303,33.45,20,49,3.73,AR,1696187428
158,bikenibeu village,1.3673,173.1241,26.98,94,20,0.0,KI,1696187429
159,st. john's,47.5649,-52.7093,19.04,62,11,2.68,CA,1696187429
160,guider,9.9342,13.9486,29.0,62,100,0.52,CM,1696187429
161,labrador city,52.9463,-66.9114,11.61,51,69,6.12,CA,1696187429
162,ulsteinvik,62.3432,5.8487,13.75,84,100,3.13,NO,1696187985
163,suva,-18.1416,178.4415,22.71,60,40,3.09,FJ,1696187985
164,lebu,-37.6167,-73.65,12.64,67,100,4.22,CL,1696187190
165,novodvinsk,64.4165,40.8122,9.32,95,100,1.51,RU,1696187429
166,port moresby,-9.4431,147.1797,23.99,92,100,3.35,PG,1696187430
167,marka,1.7159,44.7717,25.41,85,0,6.34,SO,1696187985
168,prince rupert,54.3161,-130.3201,9.05,100,100,3.09,CA,1696187427
169,vadso,70.0744,29.7487,6.49,81,75,2.57,NO,1696187430
170,college,64.8569,-147.8028,5.6,71,75,3.09,US,1696187311
171,kiruna,67.8557,20.2251,1.51,93,40,2.57,SE,1696187430
172,alice springs,-23.7,133.8833,28.75,18,58,3.6,AU,1696187412
173,awjilah,29.1081,21.2869,25.26,43,18,4.61,LY,1696187430
174,akureyri,65.6835,-18.0878,7.96,71,75,3.6,IS,1696187431
175,ilhabela,-23.7781,-45.3581,21.74,95,100,3.33,BR,1696187247
176,karratha,-20.7377,116.8463,24.23,35,0,6.4,AU,1696187431
177,jalai nur,49.45,117.7,7.74,57,7,1.77,CN,1696187431
178,khor,47.8861,134.9464,7.89,91,100,1.94,RU,1696187431
179,vila franca do campo,37.7167,-25.4333,21.23,99,64,3.76,PT,1696187431
180,tobruk,32.0836,23.9764,23.9,65,0,5.69,LY,1696187431
181,mount gambier,-37.8333,140.7667,4.2,93,0,2.24,AU,1696187432
182,burang,30.25,81.1667,4.98,84,35,1.85,CN,1696187432
183,ipojuca,-8.3989,-35.0639,27.95,64,4,4.09,BR,1696187432
184,zhosaly,45.4878,64.0781,16.31,40,9,4.25,KZ,1696187987
185,coahuayana de hidalgo,18.7,-103.6583,32.9,65,58,2.83,MX,1696187987
186,nampula,-15.1165,39.2666,23.61,58,3,3.22,MZ,1696187987
187,hamilton,39.1834,-84.5333,29.49,53,0,3.6,US,1696187180
188,luoyang,34.6836,112.4536,14.87,82,100,1.61,CN,1696187432
189,northam,51.0333,-4.2167,16.88,98,100,2.19,GB,1696187432
190,remire-montjoly,4.9167,-52.2667,32.02,66,20,5.14,GF,1696187433
191,nyala,12.05,24.8833,29.38,46,56,2.52,SD,1696187433
192,manokwari,-0.8667,134.0833,26.21,80,100,1.44,ID,1696187433
193,morondava,-20.2833,44.2833,26.0,78,30,6.97,MG,1696187240
194,tianshui,34.5439,105.6897,12.25,86,100,1.23,CN,1696187433
195,utrik,11.2278,169.8474,27.79,77,100,5.09,MH,1696187433
196,fort mcmurray,56.7268,-111.381,12.32,42,99,3.42,CA,1696187431
197,mata-utu,-13.2816,-176.1745,27.04,78,66,11.16,WF,1696187988
198,mogocha,53.7333,119.7667,2.64,80,10,0.45,RU,1696187434
199,krasnaya gora,52.9995,31.6023,11.18,77,100,2.8,RU,1696187434
